,Date,Persian_Date,Open,Low,High,Close
73,2013/06/27,1392/04/06,"33,700","33,600","34,000","33,600"
74,2013/06/26,1392/04/05,"32,400","32,400","33,200","32,950"
75,2013/06/25,1392/04/04,"31,200","31,200","33,100","33,100"
76,2013/06/23,1392/04/02,"30,700","29,800","31,500","30,900"
77,2013/06/22,1392/04/01,"32,900","32,000","32,900","32,000"
78,2013/06/20,1392/03/30,"33,500","32,850","33,500","33,000"
79,2013/06/19,1392/03/29,"34,400","33,900","34,400","34,000"
80,2013/06/18,1392/03/28,"35,000","34,500","35,000","34,500"
81,2013/06/17,1392/03/27,"35,000","34,500","35,000","34,550"
82,2013/06/16,1392/03/26,"34,400","34,400","35,200","35,100"
83,2013/06/15,1392/03/25,"36,000","34,500","36,000","34,800"
84,2013/06/13,1392/03/23,"36,350","36,300","36,350","36,300"
85,2013/06/12,1392/03/22,"35,950","35,950","36,450","36,450"
86,2013/06/11,1392/03/21,"35,950","35,850","36,000","35,850"
87,2013/06/10,1392/03/20,"36,300","36,200","36,300","36,200"
88,2013/06/09,1392/03/19,"36,650","36,300","36,650","36,300"
89,2013/06/08,1392/03/18,"36,480","36,480","36,700","36,700"
90,2013/06/13,1392/03/23,"36,350","36,300","36,350","36,300"
91,2013/06/12,1392/03/22,"35,950","35,950","36,450","36,450"
92,2013/06/11,1392/03/21,"35,950","35,850","36,000","35,850"
93,2013/06/10,1392/03/20,"36,300","36,200","36,300","36,200"
94,2013/06/09,1392/03/19,"36,650","36,300","36,650","36,300"
95,2013/06/08,1392/03/18,"36,480","36,480","36,700","36,700"
96,2013/06/03,1392/03/13,"36,320","36,280","36,350","36,350"
97,2013/06/02,1392/03/12,"36,480","36,280","36,500","36,280"
98,2013/06/01,1392/03/11,"36,180","36,180","36,520","36,450"
99,2013/05/30,1392/03/09,"36,450","36,150","36,450","36,200"
100,2013/05/29,1392/03/08,"36,900","36,480","36,900","36,580"
101,2013/05/28,1392/03/07,"36,300","36,300","36,850","36,850"
102,2013/05/27,1392/03/06,"36,100","36,100","36,280","36,280"
103,2013/05/26,1392/03/05,"35,850","35,850","36,280","36,150"
104,2013/05/25,1392/03/04,"35,500","35,500","35,800","35,700"
105,2013/05/23,1392/03/02,"35,550","35,400","35,550","35,450"
106,2013/05/22,1392/03/01,"35,600","35,450","35,700","35,650"
107,2013/05/21,1392/02/31,"35,000","34,900","35,000","34,900"
108,2013/05/20,1392/02/30,"34,550","34,500","34,750","34,700"
109,2013/05/19,1392/02/29,"34,800","34,750","34,900","34,750"
110,2013/05/18,1392/02/28,"35,160","35,000","35,160","35,050"
111,2013/05/16,1392/02/26,"35,100","35,100","35,150","35,150"
112,2013/05/15,1392/02/25,"35,000","34,750","35,050","35,050"
113,2013/05/14,1392/02/24,"35,270","35,250","35,300","35,250"
114,2013/05/13,1392/02/23,"34,850","34,850","35,300","35,300"
115,2013/05/12,1392/02/22,"34,850","34,700","34,900","34,900"
116,2013/05/11,1392/02/21,"35,300","34,650","35,300","34,650"
117,2013/05/09,1392/02/19,"35,350","35,300","35,350","35,350"
118,2013/05/08,1392/02/18,"35,650","35,450","35,650","35,450"
119,2013/05/07,1392/02/17,"35,650","35,550","35,650","35,600"
120,2013/05/12,1392/02/22,"34,850","34,700","34,900","34,900"
121,2013/05/11,1392/02/21,"35,300","34,650","35,300","34,650"
122,2013/05/09,1392/02/19,"35,350","35,300","35,350","35,350"
123,2013/05/08,1392/02/18,"35,650","35,450","35,650","35,450"
124,2013/05/07,1392/02/17,"35,650","35,550","35,650","35,600"
125,2013/05/06,1392/02/16,"35,850","35,700","35,850","35,700"
126,2013/05/05,1392/02/15,"35,800","35,750","36,000","36,000"
127,2013/05/04,1392/02/14,"35,700","35,500","35,700","35,600"
128,2013/05/02,1392/02/12,"35,400","35,400","35,550","35,550"
129,2013/05/01,1392/02/11,"35,750","35,700","35,750","35,700"
130,2013/04/30,1392/02/10,"35,950","35,800","35,950","35,800"
131,2013/04/29,1392/02/09,"35,800","35,800","36,100","35,900"
132,2013/04/28,1392/02/08,"35,700","35,600","35,850","35,850"
133,2013/04/27,1392/02/07,"36,200","35,850","36,200","35,850"
134,2013/04/25,1392/02/05,"36,350","36,150","36,350","36,150"
135,2013/04/24,1392/02/04,"35,650","35,650","36,400","36,400"
136,2013/04/23,1392/02/03,"35,600","35,450","35,600","35,600"
137,2013/04/22,1392/02/02,"35,450","35,400","35,500","35,500"
138,2013/04/21,1392/02/01,"35,150","35,150","35,350","35,350"
139,2013/04/20,1392/01/31,"35,450","35,100","35,500","35,200"
140,2013/04/18,1392/01/29,"35,350","35,300","35,350","35,300"
141,2013/04/17,1392/01/28,"35,100","35,100","35,250","35,250"
142,2013/04/16,1392/01/27,"35,200","35,000","35,200","35,050"
143,2013/04/15,1392/01/26,"35,100","35,050","35,200","35,050"
144,2013/04/13,1392/01/24,"35,200","35,050","35,300","35,150"
145,2013/04/11,1392/01/22,"35,300","35,050","35,300","35,050"
146,2013/04/10,1392/01/21,"35,500","35,150","35,500","35,150"
147,2013/04/09,1392/01/20,"35,400","35,400","35,650","35,400"
148,2013/04/08,1392/01/19,"36,150","35,400","36,150","35,400"
149,2013/04/07,1392/01/18,"36,000","35,950","36,400","36,350"
150,2013/04/11,1392/01/22,"35,300","35,050","35,300","35,050"
151,2013/04/10,1392/01/21,"35,500","35,150","35,500","35,150"
152,2013/04/09,1392/01/20,"35,400","35,400","35,650","35,400"
153,2013/04/08,1392/01/19,"36,150","35,400","36,150","35,400"
154,2013/04/07,1392/01/18,"36,000","35,950","36,400","36,350"
155,2013/04/06,1392/01/17,"34,500","34,500","35,400","35,100"
156,2013/03/18,1391/12/28,"34,000","33,950","34,050","34,050"
157,2013/03/17,1391/12/27,"33,400","33,400","34,200","34,100"
158,2013/03/16,1391/12/26,"33,950","33,300","33,950","33,320"
159,2013/03/14,1391/12/24,"34,200","34,000","34,250","34,000"
160,2013/03/13,1391/12/23,"34,300","34,100","34,450","34,400"
161,2013/03/12,1391/12/22,"35,050","34,700","35,050","34,750"
162,2013/03/11,1391/12/21,"35,300","34,900","35,500","35,100"
163,2013/03/10,1391/12/20,"34,850","34,450","34,850","34,750"
164,2013/03/09,1391/12/19,"35,450","34,800","35,450","34,800"
165,2013/03/07,1391/12/17,"36,400","35,700","36,400","35,700"
166,2013/03/06,1391/12/16,"34,800","34,800","35,900","35,900"
167,2013/03/05,1391/12/15,"33,300","33,300","34,700","34,400"
168,2013/03/04,1391/12/14,"33,900","32,850","33,900","33,050"
169,2013/03/03,1391/12/13,"36,100","34,900","36,100","34,900"
170,2013/03/02,1391/12/12,"36,500","36,450","36,650","36,450"
171,2013/02/28,1391/12/10,"37,000","36,750","37,000","36,750"
172,2013/02/27,1391/12/09,"37,900","37,050","37,900","37,050"
173,2013/02/26,1391/12/08,"37,450","37,450","37,850","37,650"
174,2013/02/25,1391/12/07,"36,890","36,890","37,460","37,460"
175,2013/02/24,1391/12/06,"36,650","36,550","36,750","36,750"
176,2013/02/23,1391/12/05,"37,000","36,800","37,100","36,800"
177,2013/02/21,1391/12/03,"36,700","36,700","36,750","36,750"
178,2013/02/20,1391/12/02,"36,800","36,800","37,100","36,900"
179,2013/02/19,1391/12/01,"37,400","37,250","37,500","37,250"
180,2013/03/14,1391/12/24,"34,200","34,000","34,250","34,000"
181,2013/03/13,1391/12/23,"34,300","34,100","34,450","34,400"
182,2013/03/12,1391/12/22,"35,050","34,700","35,050","34,750"
183,2013/03/11,1391/12/21,"35,300","34,900","35,500","35,100"
184,2013/03/10,1391/12/20,"34,850","34,450","34,850","34,750"
185,2013/03/09,1391/12/19,"35,450","34,800","35,450","34,800"
186,2013/03/07,1391/12/17,"36,400","35,700","36,400","35,700"
187,2013/03/06,1391/12/16,"34,800","34,800","35,900","35,900"
188,2013/03/05,1391/12/15,"33,300","33,300","34,700","34,400"
189,2013/03/04,1391/12/14,"33,900","32,850","33,900","33,050"
190,2013/03/03,1391/12/13,"36,100","34,900","36,100","34,900"
191,2013/03/02,1391/12/12,"36,500","36,450","36,650","36,450"
192,2013/02/28,1391/12/10,"37,000","36,750","37,000","36,750"
193,2013/02/27,1391/12/09,"37,900","37,050","37,900","37,050"
194,2013/02/26,1391/12/08,"37,450","37,450","37,850","37,650"
195,2013/02/25,1391/12/07,"36,890","36,890","37,460","37,460"
196,2013/02/24,1391/12/06,"36,650","36,550","36,750","36,750"
197,2013/02/23,1391/12/05,"37,000","36,800","37,100","36,800"
198,2013/02/21,1391/12/03,"36,700","36,700","36,750","36,750"
199,2013/02/20,1391/12/02,"36,800","36,800","37,100","36,900"
200,2013/02/19,1391/12/01,"37,400","37,250","37,500","37,250"
201,2013/02/18,1391/11/30,"36,600","36,600","37,100","37,100"
202,2013/02/17,1391/11/29,"37,000","36,800","37,000","36,800"
203,2013/02/16,1391/11/28,"37,450","37,140","37,450","37,300"
204,2013/02/14,1391/11/26,"36,900","36,900","37,500","37,500"
205,2013/02/13,1391/11/25,"36,000","35,900","36,500","36,500"
206,2013/02/12,1391/11/24,"37,500","37,200","37,500","37,200"
207,2013/02/11,1391/11/23,"38,300","37,700","38,300","37,700"
208,2013/02/09,1391/11/21,"38,250","38,250","38,500","38,500"
209,2013/02/07,1391/11/19,"37,900","37,900","38,200","38,200"
210,2013/02/12,1391/11/24,"37,500","37,200","37,500","37,200"
211,2013/02/11,1391/11/23,"38,300","37,700","38,300","37,700"
212,2013/02/09,1391/11/21,"38,250","38,250","38,500","38,500"
213,2013/02/07,1391/11/19,"37,900","37,900","38,200","38,200"
214,2013/02/06,1391/11/18,"37,700","37,150","37,700","37,150"
215,2013/02/05,1391/11/17,"38,900","38,500","38,900","38,500"
216,2013/02/04,1391/11/16,"37,700","37,700","38,250","38,250"
217,2013/02/03,1391/11/15,"38,100","37,800","38,100","38,100"
218,2013/02/02,1391/11/14,"39,400","37,800","39,700","38,200"
219,2013/01/31,1391/11/12,"37,800","37,800","38,900","38,900"
220,2013/01/30,1391/11/11,"36,800","36,800","38,100","37,950"
221,2013/01/29,1391/11/10,"36,600","36,600","36,600","36,600"
222,2013/01/28,1391/11/09,"36,300","36,000","36,710","36,500"
223,2013/01/27,1391/11/08,"35,600","35,600","36,520","36,520"
224,2013/01/26,1391/11/07,"35,000","35,000","35,500","35,500"
225,2013/01/24,1391/11/05,"35,400","35,200","35,400","35,250"
226,2013/01/23,1391/11/04,"36,500","34,960","36,500","35,600"
227,2013/01/22,1391/11/03,"35,240","35,240","36,500","36,190"
228,2013/01/21,1391/11/02,"34,400","34,400","35,430","35,150"
229,2013/01/20,1391/11/01,"33,300","33,300","34,350","34,100"
230,2013/01/19,1391/10/30,"33,150","33,150","33,400","33,400"
231,2013/01/17,1391/10/28,"33,080","33,050","33,080","33,050"
232,2013/01/16,1391/10/27,"33,300","33,010","33,300","33,050"
233,2013/01/15,1391/10/26,"32,930","32,900","33,100","33,050"
234,2013/01/14,1391/10/25,"32,900","32,850","32,950","32,900"
235,2013/01/13,1391/10/24,"32,700","32,700","33,080","32,880"
236,2013/01/10,1391/10/21,"32,800","32,800","32,800","32,800"
237,2013/01/09,1391/10/20,"32,550","32,550","33,250","32,850"
238,2013/01/08,1391/10/19,"32,420","32,400","32,660","32,660"
239,2013/01/07,1391/10/18,"32,400","32,300","32,400","32,350"
240,2013/01/14,1391/10/25,"32,900","32,850","32,950","32,900"
241,2013/01/13,1391/10/24,"32,700","32,700","33,080","32,880"
242,2013/01/10,1391/10/21,"32,800","32,800","32,800","32,800"
243,2013/01/09,1391/10/20,"32,550","32,550","33,250","32,850"
244,2013/01/08,1391/10/19,"32,420","32,400","32,660","32,660"
245,2013/01/07,1391/10/18,"32,400","32,300","32,400","32,350"
246,2013/01/06,1391/10/17,"32,400","32,330","32,460","32,460"
247,2013/01/05,1391/10/16,"32,350","32,350","32,350","32,350"
248,2013/01/02,1391/10/13,"32,350","32,350","32,500","32,450"
249,2013/01/01,1391/10/12,"32,400","32,400","32,550","32,400"
250,2012/12/31,1391/10/11,"32,900","32,400","32,900","32,400"
251,2012/12/30,1391/10/10,"31,950","31,600","32,300","32,300"
252,2012/12/29,1391/10/09,"32,800","32,100","32,800","32,100"
253,2012/12/27,1391/10/07,"32,850","32,600","32,850","32,600"
254,2012/12/26,1391/10/06,"32,640","32,480","33,280","32,750"
255,2012/12/25,1391/10/05,"34,200","33,320","34,200","33,320"
256,2012/12/24,1391/10/04,"33,500","33,320","33,500","33,320"
257,2012/12/23,1391/10/03,"31,800","31,800","32,400","32,400"
258,2012/12/22,1391/10/02,"31,500","31,300","31,700","31,700"
259,2012/12/20,1391/09/30,"31,000","31,000","31,000","31,000"
260,2012/12/19,1391/09/29,"31,250","30,850","31,350","30,850"
261,2012/12/18,1391/09/28,"30,900","30,900","31,100","31,100"
262,2012/12/17,1391/09/27,"30,000","30,000","30,330","30,330"
263,2012/12/16,1391/09/26,"30,000","30,000","30,000","30,000"
264,2012/12/15,1391/09/25,"29,700","29,700","29,700","29,700"
265,2012/12/13,1391/09/23,"30,200","30,200","30,200","30,200"
266,2012/12/12,1391/09/22,"29,950","29,950","29,950","29,950"
267,2012/12/11,1391/09/21,"30,100","30,100","30,100","30,100"
268,2012/12/10,1391/09/20,"29,800","29,800","29,800","29,800"
269,2012/12/09,1391/09/19,"29,000","29,000","29,000","29,000"
270,2012/12/15,1391/09/25,"29,700","29,700","29,700","29,700"
271,2012/12/13,1391/09/23,"30,200","30,200","30,200","30,200"
272,2012/12/12,1391/09/22,"29,950","29,950","29,950","29,950"
273,2012/12/11,1391/09/21,"30,100","30,100","30,100","30,100"
274,2012/12/10,1391/09/20,"29,800","29,800","29,800","29,800"
275,2012/12/09,1391/09/19,"29,000","29,000","29,000","29,000"
276,2012/12/08,1391/09/18,"30,500","30,500","30,500","30,500"
277,2012/12/07,1391/09/17,"29,300","29,300","29,300","29,300"
278,2012/12/06,1391/09/16,"29,300","29,300","29,300","29,300"
279,2012/12/05,1391/09/15,"29,300","29,300","29,300","29,300"
280,2012/12/04,1391/09/14,"29,100","29,100","29,100","29,100"
281,2012/12/03,1391/09/13,"29,300","29,300","29,300","29,300"
282,2012/12/02,1391/09/12,"29,300","29,300","29,300","29,300"
283,2012/12/01,1391/09/11,"29,500","29,500","29,500","29,500"
284,2012/11/29,1391/09/09,"28,700","28,700","28,700","28,700"
285,2012/11/28,1391/09/08,"29,000","29,000","29,000","29,000"
286,2012/11/27,1391/09/07,"28,000","28,000","28,000","28,000"
287,2012/11/26,1391/09/06,"28,900","28,900","28,900","28,900"
288,2012/11/25,1391/09/05,"29,000","29,000","29,000","29,000"
289,2012/11/24,1391/09/04,"29,000","29,000","29,000","29,000"
290,2012/11/23,1391/09/03,"29,000","29,000","29,000","29,000"
291,2012/11/22,1391/09/02,"28,400","28,400","29,000","29,000"
292,2012/11/21,1391/09/01,"28,400","28,400","28,400","28,400"
293,2012/11/20,1391/08/30,"26,500","26,500","26,500","26,500"
294,2012/11/19,1391/08/29,"28,000","28,000","28,000","28,000"
295,2012/11/18,1391/08/28,"28,500","28,500","28,500","28,500"
296,2012/11/17,1391/08/27,"29,400","29,400","29,400","29,400"
297,2012/11/16,1391/08/26,"29,800","29,800","29,800","29,800"
298,2012/11/15,1391/08/25,"29,800","29,800","29,800","29,800"
299,2012/11/14,1391/08/24,"29,800","29,800","29,800","29,800"
300,2012/11/16,1391/08/26,"29,800","29,800","29,800","29,800"
301,2012/11/15,1391/08/25,"29,800","29,800","29,800","29,800"
302,2012/11/14,1391/08/24,"29,800","29,800","29,800","29,800"
303,2012/11/13,1391/08/23,"30,000","30,000","30,000","30,000"
304,2012/11/12,1391/08/22,"30,500","30,500","30,500","30,500"
305,2012/11/11,1391/08/21,"30,700","30,700","30,700","30,700"
306,2012/11/10,1391/08/20,"31,000","31,000","31,000","31,000"
307,2012/11/09,1391/08/19,"31,800","31,800","31,800","31,800"
308,2012/11/08,1391/08/18,"31,800","31,800","31,800","31,800"
309,2012/11/07,1391/08/17,"31,800","31,800","31,800","31,800"
310,2012/11/06,1391/08/16,"32,000","32,000","32,000","32,000"
311,2012/11/05,1391/08/15,"29,500","29,500","29,500","29,500"
312,2012/11/04,1391/08/14,"31,000","29,500","31,000","29,500"
313,2012/11/03,1391/08/13,"32,900","32,900","32,900","32,900"
314,2012/11/02,1391/08/12,"32,900","32,900","32,900","32,900"
315,2012/11/01,1391/08/11,"32,900","32,900","32,900","32,900"
316,2012/10/31,1391/08/10,"32,900","32,900","32,900","32,900"
317,2012/10/30,1391/08/09,"33,000","33,000","33,000","33,000"
318,2012/10/29,1391/08/08,"33,400","33,400","33,400","33,400"
319,2012/10/28,1391/08/07,"32,900","32,900","32,900","32,900"
320,2012/10/27,1391/08/06,"33,400","33,400","33,400","33,400"
321,2012/10/26,1391/08/05,"34,000","34,000","34,000","34,000"
322,2012/10/25,1391/08/04,"34,000","34,000","34,000","34,000"
323,2012/10/24,1391/08/03,"34,000","34,000","34,000","34,000"
324,2012/10/23,1391/08/02,"33,000","32,700","33,000","32,700"
325,2012/10/22,1391/08/01,"36,000","36,000","36,000","36,000"
326,2012/10/21,1391/07/30,"35,500","35,000","35,500","35,400"
327,2012/10/20,1391/07/29,"36,000","36,000","36,000","36,000"
328,2012/10/18,1391/07/27,"33,350","33,350","36,000","35,300"
329,2012/10/17,1391/07/26,"33,350","33,350","33,350","33,350"
330,2012/10/18,1391/07/27,"33,350","33,350","36,000","35,300"
331,2012/10/17,1391/07/26,"33,350","33,350","33,350","33,350"
332,2012/10/16,1391/07/25,"36,000","36,000","36,000","36,000"
333,2012/10/15,1391/07/24,"34,600","34,600","35,400","35,200"
334,2012/10/14,1391/07/23,"33,700","33,500","34,200","34,000"
335,2012/10/13,1391/07/22,"33,950","33,950","33,950","33,950"
336,2012/10/11,1391/07/20,"33,000","33,000","33,450","33,250"
337,2012/10/10,1391/07/19,"32,200","31,250","33,500","33,000"
338,2012/10/09,1391/07/18,"34,000","33,000","34,500","33,000"
339,2012/10/08,1391/07/17,"30,670","30,670","33,400","33,400"
340,2012/10/07,1391/07/16,"29,800","28,500","31,200","30,000"
341,2012/10/06,1391/07/15,"29,000","28,500","31,500","30,300"
342,2012/10/04,1391/07/13,"31,000","29,600","32,000","30,000"
343,2012/10/03,1391/07/12,"35,700","30,000","36,300","34,000"
344,2012/10/02,1391/07/11,"33,300","33,300","36,100","36,100"
345,2012/10/01,1391/07/10,"29,680","29,680","34,700","34,700"
346,2012/09/30,1391/07/09,"29,600","29,410","29,800","29,800"
347,2012/09/29,1391/07/08,"27,160","27,160","28,500","28,440"
348,2012/09/27,1391/07/06,"26,760","26,760","26,900","26,900"
349,2012/09/26,1391/07/05,"26,150","26,120","26,460","26,300"
350,2012/09/25,1391/07/04,"25,310","25,310","26,530","25,480"
351,2012/09/24,1391/07/03,"24,600","24,600","25,300","25,200"
352,2012/09/23,1391/07/02,"24,660","24,510","24,780","24,760"
353,2012/09/22,1391/07/01,"24,740","24,370","24,740","24,690"
354,2012/09/20,1391/06/30,"24,340","24,340","24,410","24,380"
355,2012/09/19,1391/06/29,"24,210","23,990","24,360","24,280"
356,2012/09/18,1391/06/28,"24,700","24,300","24,820","24,360"
357,2012/09/17,1391/06/27,"24,470","24,470","25,240","24,930"
358,2012/09/16,1391/06/26,"24,350","24,320","24,550","24,470"
359,2012/09/15,1391/06/25,"23,850","23,850","24,480","24,480"
360,2012/09/17,1391/06/27,"24,470","24,470","25,240","24,930"
361,2012/09/16,1391/06/26,"24,350","24,320","24,550","24,470"
362,2012/09/15,1391/06/25,"23,850","23,850","24,480","24,480"
363,2012/09/13,1391/06/23,"23,900","23,820","24,000","23,910"
364,2012/09/11,1391/06/21,"25,200","24,250","25,200","24,750"
365,2012/09/10,1391/06/20,"24,900","24,900","26,300","25,600"
366,2012/09/09,1391/06/19,"23,140","23,140","24,480","24,480"
367,2012/09/08,1391/06/18,"22,500","22,500","23,020","23,020"
368,2012/09/06,1391/06/16,"22,370","22,210","22,500","22,210"
369,2012/09/05,1391/06/15,"21,820","21,810","22,190","22,180"
370,2012/09/04,1391/06/14,"21,820","21,750","21,910","21,820"
371,2012/09/03,1391/06/13,"21,500","21,330","21,730","21,730"
372,2012/09/02,1391/06/12,"21,780","21,590","21,780","21,590"
373,2012/09/01,1391/06/11,"21,850","21,770","21,850","21,800"
374,2012/08/29,1391/06/08,"21,930","21,930","21,950","21,940"
375,2012/08/28,1391/06/07,"21,930","21,930","21,940","21,940"
376,2012/08/27,1391/06/06,"21,750","21,720","21,960","21,960"
377,2012/08/26,1391/06/05,"22,000","21,650","22,000","21,730"
378,2012/08/25,1391/06/04,"21,830","21,820","22,100","21,940"
379,2012/08/23,1391/06/02,"21,420","21,420","21,690","21,630"
380,2012/08/22,1391/06/01,"21,360","21,290","21,360","21,360"
381,2012/08/21,1391/05/31,"21,210","21,180","21,290","21,290"
382,2012/08/18,1391/05/28,"21,300","21,200","21,320","21,200"
383,2012/08/16,1391/05/26,"21,110","21,060","21,260","21,260"
384,2012/08/15,1391/05/25,"21,230","21,070","21,240","21,070"
385,2012/08/14,1391/05/24,"21,290","21,210","21,310","21,210"
386,2012/08/13,1391/05/23,"21,400","21,290","21,410","21,300"
387,2012/08/12,1391/05/22,"21,390","21,370","21,520","21,480"
388,2012/08/11,1391/05/21,"20,800","20,800","21,350","21,300"
389,2012/08/09,1391/05/19,"20,700","20,570","20,950","20,950"
